Unnamed: 0,reaction_id_raw,standard_dGr_prime(kJ/mol),SD(kJ/mol),reaction_id_bigg
0,EX_gly_e,,,EX_gly_e
1,3OAR141,,,3OAR141
2,EX_glyald_e,,,EX_glyald_e
3,3OAR160,-19.44034490598801,1.3798111216041653,3OAR160
4,3OAR161,-29.402273430020653,2.694109058931097,3OAR161
5,3OAR180,,,3OAR180
6,3OAR181,,,3OAR181
7,ACS,-5.85903223327589,0.4244346618652344,ACS
8,ACt2rpp,3.920138351603347,0.0,ACt2rpp
9,3OAR40,,,3OAR40
10,EX_cit_e,,,EX_cit_e
11,EX_co2_e,,,EX_co2_e
12,3OAR60,-19.82088866618948,1.4354784168033885,3OAR60
13,3OAR80,-19.44034948368045,1.379810485748791,3OAR80
14,3OAS100,,,3OAS100
15,3OAS120,,,3OAS120
16,3OAS121,17.442116445537728,3.8834465446977946,3OAS121
17,ACtex,0.0,0.0,ACtex
18,3OAS140,,,3OAS140
19,ADA,-10.842820679290895,0.5803475118038317,ADA
20,ADCL,-189.72897727586823,8.44475543546266,ADCL
21,3OAS141,20.4774982863934,3.4989986440952903,3OAS141
22,3OAS160,,,3OAS160
23,ADCPS1,-48.77333703028968,2.5579894328052157,ADCPS1
24,ADCPS2,-49.060845021276165,2.4986607125530207,ADCPS2
25,1PPDCRc,-32.07585725609888,1.0131575717697134,1PPDCRc
26,3OAS161,,,3OAS161
27,3OAS180,,,3OAS180
28,2DHGLCK,-2.599246222845446,0.4125937351248148,2DHGLCK
29,3OAS181,,,3OAS181
30,2DHGLCNkt_tpp,27.874038456809732,1.0411817693623036e-05,2DHGLCNkt_tpp
31,2DHGLCNtex,-6.103515488575795e-07,6.072921223676531e-06,2DHGLCNtex
32,34DHCINMtex,3.0517577442878974e-07,4.8155920921999495e-06,34DHCINMtex
33,34DHCINMtpp,27.903512612582567,4.8155920921999495e-06,34DHCINMtpp
34,34HPPOR,-466.9642739680777,6.017952919006348,34HPPOR
35,ADCYRS,,,ADCYRS
36,ADK1,-0.1667098201132972,0.1503259539604187,ADK1
37,ADNCYC,0.8254867491286362,2.087130308151245,ADNCYC
38,ADOCBIK,-19.54307502154215,2.313239943178053,ADOCBIK
39,ADOCBLS,11.486923495244628,10.76285775672186,ADOCBLS
40,ADPT,-20.08001663813267,0.6104069948196411,ADPT
41,ADPT2,11.491777960319029,3.205133438110352,ADPT2
42,ADSL1r,10.986162291787387,1.0200012922286987,ADSL1r
43,ADSL2r,25.07447655565047,2.718247175216675,ADSL2r
44,3HAACOAT100,,,3HAACOAT100
45,3HAACOAT120,1.5508637610908238,2.4078845977783203,3HAACOAT120
46,3HAACOAT121,,,3HAACOAT121
47,3HAACOAT140,1.5508832816117604,2.4078845977783203,3HAACOAT140
48,3OAS60,,,3OAS60
49,3HAACOAT141,,,3HAACOAT141
50,3HAACOAT60,,,3HAACOAT60
51,ASPK,15.39921375652444,0.960913062095642,ASPK
52,ADSS,-25.053930614384743,1.0285798196167648,ADSS
53,3HAACOAT80,,,3HAACOAT80
54,3OAS80,,,3OAS80
55,AGMT,-30.939675761251856,3.2860636711120605,AGMT
56,AGPAT120,,,AGPAT120
57,3OXCOAT,-26.419514977638244,1.4787312746047974,3OXCOAT
58,3OXOADPt_ex,0.0,0.0,3OXOADPt_ex
59,AGPAT160,,,AGPAT160
60,AGPAT161,,,AGPAT161
61,3HAD100,-0.4139029015212543,2.662817001342773,3HAD100
62,3HAD120,-0.4139126468806751,2.662801742553711,3HAD120
63,3HAD121,11.7067519969643,3.866425275802612,3HAD121
64,AGPAT180,,,AGPAT180
65,3HAD140,-0.4139102328924622,2.662806272506714,3HAD140
66,AGPAT181,,,AGPAT181
67,AGPR,2.4090839791139445,1.629996578620457,AGPR
68,AICART,4.945866930253146,2.3614871501922607,AICART
69,3HAD141,,,3HAD141
70,3HAD160,-0.4139059413583652,2.6628172397613525,3HAD160
71,3OXOADPt_pp,15.897613858977488,6.072921369058959e-06,3OXOADPt_pp
72,3HAD161,,,3HAD161
73,3HAD180,-0.4139059413583652,2.662803888320923,3HAD180
74,AIRCr,-17.41730734616913,3.358846128797491,AIRCr
75,AKGDH,-19.705881648065382,2.3175947666168213,AKGDH
76,AKGDa,-25.31722930251008,2.434842430297976,AKGDa
77,AKGDb,1.2478867030257843,0.6156992316246033,AKGDb
78,3HAD181,,,3HAD181
