Unnamed: 0,reaction_id_raw,standard_dGr_prime(kJ/mol),SD(kJ/mol),reaction_id_bigg
0,EX_arg__L_e,,,EX_arg__L_e
1,EX_ascb__L_e,,,EX_ascb__L_e
2,EX_asn__L_e,,,EX_asn__L_e
3,EX_aso3_e,,,EX_aso3_e
4,EX_asp__L_e,,,EX_asp__L_e
5,EX_btn_e,,,EX_btn_e
6,EX_but_e,,,EX_but_e
7,EX_butso3_e,,,EX_butso3_e
8,EX_ca2_e,,,EX_ca2_e
9,EX_cbi_e,,,EX_cbi_e
10,EX_cbl1_e,,,EX_cbl1_e
11,EX_g3pe_e,,,EX_g3pe_e
12,EX_g3pg_e,,,EX_g3pg_e
13,EX_g3pi_e,,,EX_g3pi_e
14,DM_4crsol_c,,,DM_4crsol_c
15,DM_5drib_c,,,DM_5drib_c
16,EX_cd2_e,,,EX_cd2_e
17,DM_aacald_c,,,DM_aacald_c
18,EX_g3ps_e,,,EX_g3ps_e
19,EX_g6p_e,,,EX_g6p_e
20,EX_gal_e,,,EX_gal_e
21,DM_amob_c,,,DM_amob_c
22,EX_gal_bD_e,,,EX_gal_bD_e
23,EX_cgly_e,,,EX_cgly_e
24,EX_gal1p_e,,,EX_gal1p_e
25,DM_mththf_c,,,DM_mththf_c
26,DM_oxam_c,,,DM_oxam_c
27,EX_galct__D_e,,,EX_galct__D_e
28,EX_chol_e,,,EX_chol_e
29,EX_galctn__D_e,,,EX_galctn__D_e
30,BIOMASS_Ec_iJO1366_WT_53p95M,,,BIOMASS_Ec_iJO1366_WT_53p95M
31,BIOMASS_Ec_iJO1366_core_53p95M,,,BIOMASS_Ec_iJO1366_core_53p95M
32,EX_galctn__L_e,,,EX_galctn__L_e
33,EX_12ppd__R_e,,,EX_12ppd__R_e
34,EX_12ppd__S_e,,,EX_12ppd__S_e
35,EX_14glucan_e,,,EX_14glucan_e
36,EX_15dap_e,,,EX_15dap_e
37,EX_23camp_e,,,EX_23camp_e
38,EX_23ccmp_e,,,EX_23ccmp_e
39,EX_23cgmp_e,,,EX_23cgmp_e
40,EX_galt_e,,,EX_galt_e
41,EX_galur_e,,,EX_galur_e
42,EX_gam_e,,,EX_gam_e
43,EX_gam6p_e,,,EX_gam6p_e
44,EX_gbbtn_e,,,EX_gbbtn_e
45,EX_gdp_e,,,EX_gdp_e
46,EX_glc__D_e,,,EX_glc__D_e
47,EX_glcn_e,,,EX_glcn_e
48,EX_glcr_e,,,EX_glcr_e
49,EX_glcur_e,,,EX_glcur_e
50,EX_glcur1p_e,,,EX_glcur1p_e
51,EX_gln__L_e,,,EX_gln__L_e
52,EX_glu__L_e,,,EX_glu__L_e
53,EX_23cump_e,,,EX_23cump_e
54,EX_23dappa_e,,,EX_23dappa_e
55,EX_26dap__M_e,,,EX_26dap__M_e
56,EX_2ddglcn_e,,,EX_2ddglcn_e
57,EX_34dhpac_e,,,EX_34dhpac_e
58,EX_3amp_e,,,EX_3amp_e
59,EX_gly_e,,,EX_gly_e
60,EX_glyald_e,,,EX_glyald_e
61,EX_glyb_e,,,EX_glyb_e
62,EX_3cmp_e,,,EX_3cmp_e
63,EX_3gmp_e,,,EX_3gmp_e
64,EX_glyc_e,,,EX_glyc_e
65,EX_chtbs_e,,,EX_chtbs_e
66,EX_glyc__R_e,,,EX_glyc__R_e
67,EX_glyc2p_e,,,EX_glyc2p_e
68,EX_glyc3p_e,,,EX_glyc3p_e
69,EX_3hcinnm_e,,,EX_3hcinnm_e
70,EX_3hpp_e,,,EX_3hpp_e
71,EX_3hpppn_e,,,EX_3hpppn_e
72,EX_3ump_e,,,EX_3ump_e
73,EX_4abut_e,,,EX_4abut_e
74,EX_4hoxpacd_e,,,EX_4hoxpacd_e
75,EX_5dglcn_e,,,EX_5dglcn_e
76,EX_5mtr_e,,,EX_5mtr_e
77,EX_LalaDglu_e,,,EX_LalaDglu_e
78,EX_glyclt_e,,,EX_glyclt_e
79,EX_gmp_e,,,EX_gmp_e
80,EX_gsn_e,,,EX_gsn_e
81,EX_gthox_e,,,EX_gthox_e
82,EX_gthrd_e,,,EX_gthrd_e
83,EX_LalaDgluMdap_e,,,EX_LalaDgluMdap_e
84,EX_LalaDgluMdapDala_e,,,EX_LalaDgluMdapDala_e
85,EX_LalaLglu_e,,,EX_LalaLglu_e
86,EX_gtp_e,,,EX_gtp_e
87,EX_gua_e,,,EX_gua_e
88,EX_ac_e,,,EX_ac_e
89,EX_cit_e,,,EX_cit_e
90,EX_acac_e,,,EX_acac_e
91,EX_h_e,,,EX_h_e
92,EX_h2_e,,,EX_h2_e
